"20세미만자녀수코드","남편결혼연령","아내결혼연령","남편이혼연령","아내이혼연령","동거기간년수"
00,23.684,20.523,52.227,49.065,28
00,23.684,21.098,62.854,60.268,39
00,23.684,21.263,71.476,69.054,47
00,23.684,22.435,48.536,47.29,24
00,23.684,23.147,45.309,44.772,21
00,23.684,24.282,61.739,62.336,38
00,23.684,25.487,48.523,50.328,24
00,23.687,19.506,60.816,56.635,37
00,23.687,24.567,64.764,65.646,41
00,23.687,25.221,50.112,51.646,26
00,23.687,25.282,60.057,61.652,36
00,23.687,27.197,25.668,29.178,1
00,23.69,20.276,62.583,59.169,38
00,23.69,21.58,49.364,47.254,25
00,23.69,21.983,24.761,23.054,1
00,23.69,23.753,53.197,53.26,29
00,23.69,23.841,51.693,51.843,28
00,23.69,37.706,25.989,40.005,2
00,23.693,17.712,66.249,60.268,42
00,23.693,19.347,60.03,55.687,36
00,23.693,20.561,64.005,60.873,40
00,23.693,21.208,46.454,43.972,22
00,23.693,21.712,69.482,67.501,45
00,23.693,22.421,24.389,23.12,0
00,23.693,23.205,60.906,60.419,37
00,23.695,20.413,48.717,45.435,25
00,23.695,22.928,65.945,65.178,42
00,23.695,23.564,65.216,65.084,41
00,23.695,23.827,52.394,52.526,28
00,23.695,27.005,56.454,59.767,32
00,23.698,18.706,61.046,56.054,37
00,23.698,22.076,46.865,45.243,23
00,23.698,23.23,53.956,53.487,30
00,23.698,24.506,43.89,44.698,20
00,23.698,24.876,54.115,55.293,30
00,23.701,18.506,57.106,51.912,33
00,23.701,19.624,43.947,39.871,20
00,23.701,20.98,54.591,51.871,30
00,23.701,21.101,64.161,61.561,40
00,23.701,22.03,39.49,37.819,15
00,23.704,24.391,61.427,62.115,37
00,23.704,24.89,52.747,53.934,29
00,23.706,15.734,82.438,74.465,58
00,23.706,16.594,27.715,20.602,4
00,23.706,18.726,55.093,50.112,31
00,23.706,19.6,63.126,59.019,39
00,23.706,19.947,65.035,61.276,41
00,23.706,20.063,60.884,57.243,37
00,23.706,21.235,57.18,54.709,33
00,23.706,21.471,66.054,63.819,42
00,23.706,23.178,53.087,52.558,29
00,23.709,22.164,51.046,49.501,27
00,23.709,23.265,34.528,34.084,10
00,23.709,24.657,54.501,55.449,30
00,23.709,25.019,57.956,59.265,34
00,23.712,18.802,54.624,49.715,30
00,23.712,21.838,64.049,62.172,40
00,23.712,22.583,51.906,50.778,28
00,23.715,16.186,60.945,53.416,37
00,23.715,19.317,65.852,61.454,42
00,23.715,20.328,62.728,59.342,39
00,23.715,20.961,54.126,51.372,30
00,23.715,21.005,67.682,64.972,43
00,23.715,21.257,52.043,49.586,28
00,23.715,21.898,57.345,55.528,33
00,23.715,22.347,64.106,62.739,40
00,23.715,23.961,33.263,33.509,9
00,23.717,22.353,50.61,49.246,26
00,23.717,22.717,64.328,63.328,40
00,23.72,20.523,24.758,21.564,1
00,23.72,21.416,62.542,60.238,38
00,23.72,22.265,54.019,52.564,30
00,23.72,22.635,53.75,52.665,30
00,23.72,23.923,64.745,64.947,41
00,23.72,26.013,57.424,59.717,33
00,23.723,16.917,65.32,58.515,41
00,23.723,21.123,54.158,51.558,30
00,23.723,22.084,63.997,62.358,40
00,23.723,22.671,53.942,52.887,30
00,23.723,23.03,55.167,54.473,31
00,23.723,23.213,51.983,51.473,28
00,23.723,23.643,70.358,70.279,46
00,23.723,23.739,48.638,48.654,24
00,23.723,25.32,49.098,50.695,25
00,23.726,14.758,70.2,61.232,46
00,23.726,21.408,27.358,25.041,3
00,23.726,21.734,53.224,51.232,29
00,23.726,23.364,52.638,52.276,28
00,23.726,23.569,46.465,46.309,22
00,23.728,22.726,58.471,57.468,34
00,23.728,23.26,51.506,51.038,27
00,23.731,18.704,49.939,44.912,26
00,23.731,21.61,33.065,30.945,9
00,23.731,22.449,47.698,46.416,23
00,23.731,23.493,49.471,49.232,25
00,23.731,24.082,50.235,50.586,26
00,23.731,24.087,55.602,55.958,31
00,23.731,25.123,57.731,59.123,34
00,23.731,35.553,51.753,63.575,28
00,23.734,17.816,61.41,55.493,37
00,23.734,21.646,64.526,62.441,40
00,23.734,23.178,60.928,60.372,37
00,23.734,23.375,65.104,64.745,41
00,23.734,23.838,57.879,57.983,34
00,23.734,24.405,68.232,68.904,44
00,23.736,20.408,50.572,47.243,26
00,23.736,20.654,57.161,54.079,33
00,23.736,21.123,43.424,40.81,19
00,23.736,23.389,47.72,47.372,23
00,23.736,23.747,70.567,70.578,46
00,23.736,24.183,52.208,52.657,28
00,23.736,24.572,54.767,55.602,31
00,23.736,29.095,25.693,31.052,1
00,23.739,19.479,60.405,56.145,36
00,23.739,19.758,25.487,21.506,1
00,23.739,20.893,65.75,62.904,42
00,23.739,22.15,66.29,64.701,42
00,23.739,23.076,27.668,27.005,3
00,23.739,25.416,69.745,71.421,46
00,23.742,21.353,62.895,60.506,39
00,23.745,22.098,61.213,59.567,37
00,23.745,22.917,51.202,50.375,27
00,23.745,23.402,49.868,49.526,26
00,23.745,23.627,78.331,78.213,54
00,23.745,23.928,56.345,56.528,32
00,23.745,24.038,49.224,49.517,25
00,23.745,24.06,64.758,65.073,41
00,23.747,19.235,65.008,60.495,41
00,23.747,19.747,66.405,62.405,42
00,23.747,21.523,25.35,23.126,1
00,23.747,22.224,68.767,67.243,45
00,23.747,22.709,47.383,46.345,23
00,23.747,23.224,52.591,52.068,28
00,23.747,23.284,64.383,63.92,40
00,23.747,23.317,53.46,53.03,29
00,23.747,24.087,46.947,47.284,23
00,23.747,24.208,58.523,58.983,34
00,23.747,25.276,24.906,26.432,1
00,23.747,25.849,69.252,71.353,45
00,23.75,18.586,69.594,64.43,45
00,23.75,20.884,57.421,54.556,33
00,23.75,22.564,67.287,66.101,43
00,23.75,23.745,63.523,63.517,39
00,23.75,25.364,65.246,66.86,41
00,23.753,19.482,84.342,80.071,60
00,23.753,25.016,61.854,63.117,38
00,23.753,25.227,34.109,35.583,10
00,23.756,22.35,47.967,46.561,24
00,23.756,23.071,26.057,25.372,2
00,23.756,25.15,49.219,50.613,25
00,23.758,21.334,86.698,84.273,62
00,23.758,24.315,54.665,55.221,30
00,23.761,20.947,50.605,47.791,26
00,23.761,20.961,64.301,61.501,40
00,23.761,21.172,58.665,56.076,34
00,23.761,22.835,61.972,61.046,38
00,23.761,24.219,53.997,54.454,30
00,23.761,24.901,56.558,57.698,32
00,23.761,25.032,60.353,61.624,36
00,23.764,19.509,65.26,61.005,41
00,23.764,19.898,73.578,69.712,49
00,23.764,20.98,54.117,51.334,30
00,23.764,24.813,61.427,62.476,37
00,23.764,29.191,54.405,59.835,30
00,23.767,19.52,67.794,63.547,44
00,23.767,19.986,70.265,66.484,46
00,23.767,21.613,53.117,50.964,29
00,23.767,22.328,69.328,67.89,45
00,23.767,24.03,32.32,32.583,8
00,23.769,23.183,24.682,24.098,0
00,23.772,18.493,69.276,63.997,45
00,23.772,19.534,58.123,53.884,34
00,23.772,22.112,50.8,49.139,27
00,23.772,22.284,63.027,61.539,39
00,23.772,23.378,47.301,46.906,23
00,23.772,25.052,48.884,50.161,25
00,23.775,17.473,59.197,52.895,35
00,23.775,21.049,56.706,53.983,32
00,23.775,23.29,52.498,52.016,28
00,23.775,29.8,53.523,59.547,29
00,23.778,21.89,59.361,57.473,35
00,23.778,21.945,50.854,49.021,27
00,23.778,26.375,27.205,29.802,3
00,23.78,18.558,68.26,63.038,44
00,23.78,19.821,65.695,61.736,41
00,23.78,24.49,46.81,47.52,23
00,23.78,24.58,57,57.8,33
00,23.783,22.054,61.441,59.712,37
00,23.783,24.372,56.794,57.383,33
00,23.786,15.701,64.504,56.419,40
00,23.786,20.542,54.616,51.372,30
00,23.786,21.317,64.189,61.723,40
00,23.786,21.813,56.427,54.454,32
00,23.786,23.909,57.021,57.145,33
00,23.786,24.227,71.512,71.953,47
00,23.786,24.531,57.12,57.865,33
00,23.789,18.263,49.687,44.161,25
00,23.789,20.128,53.03,49.372,29
00,23.789,21.509,61.41,59.131,37
00,23.789,23.224,52.421,51.857,28
00,23.789,23.953,51.484,51.649,27
00,23.789,23.983,52.463,52.657,28
00,23.789,24.189,40.005,40.405,16
00,23.789,27.958,29.915,34.084,6
00,23.791,20.994,60.057,57.257,36
00,23.791,23,62.558,61.767,38
00,23.791,23.254,26.791,26.254,3
00,23.791,23.767,60.065,60.041,36
00,23.794,19.854,48.605,44.665,24
00,23.794,21.89,50.942,49.038,27
00,23.794,21.936,64.03,62.172,40
00,23.794,22.901,61.849,60.956,38
00,23.794,24.767,50.947,51.923,27
00,23.797,20.684,53.772,50.66,29
00,23.797,20.865,49.079,46.147,25
00,23.797,21.526,24.742,22.473,0
00,23.797,21.975,49.323,47.501,25
00,23.797,23.63,60.191,60.024,36
00,23.797,23.63,71.939,71.772,48
00,23.797,23.769,24.232,24.205,0
00,23.797,23.841,46.978,47.019,23
00,23.797,24.915,62.002,63.12,38
00,23.797,25.961,50.616,52.78,26
00,23.8,17.383,51.249,44.832,27
00,23.8,18.534,56.142,50.876,32
00,23.8,20.273,64.005,60.479,40
00,23.8,22.964,47.783,46.947,23
00,23.8,23.224,56.416,55.841,32
00,23.8,23.443,64.942,64.586,41
00,23.8,23.69,48.936,48.827,25
00,23.8,23.813,36.8,36.813,13
00,23.8,24.616,54.342,55.158,30
00,23.8,25.035,60.479,61.717,36
00,23.8,26.172,46.473,48.846,22
00,23.802,19.402,66.378,61.978,42
00,23.802,20.479,56.906,53.583,33
00,23.802,20.89,47.904,44.991,24
00,23.802,23.123,38.528,37.849,14
00,23.802,23.284,61.068,60.553,37
00,23.802,25.06,44.808,46.068,21
00,23.802,27.158,39.802,43.158,16
00,23.802,31.145,26.219,33.561,2
00,23.805,18.569,65.873,60.638,42
00,23.805,22.03,41.41,39.635,17
00,23.805,23.134,57.32,56.649,33
00,23.805,23.517,51.463,51.175,27
00,23.805,24.268,55.553,56.016,31
00,23.808,20.128,67.753,64.073,43
00,23.808,20.83,60.323,57.345,36
00,23.808,23.09,44.515,43.8,20
00,23.808,24.731,63.668,64.591,39
00,23.808,24.909,49.232,50.334,25
00,23.808,29.657,43.758,49.608,19
00,23.81,22.046,50.958,49.194,27
00,23.81,24.161,58.572,58.923,34
00,23.81,24.545,57.115,57.852,33
00,23.81,24.687,50.504,51.38,26
00,23.813,19.219,62.334,57.739,38
00,23.813,19.923,70.958,67.068,47
00,23.813,20.35,35.172,31.709,11
00,23.813,22.027,62.243,60.457,38
00,23.813,22.424,27.816,26.427,4
00,23.813,22.81,54.778,53.775,30
00,23.816,18.827,63.487,58.498,39
00,23.816,21.38,53.334,50.898,29
00,23.816,22.945,67.098,66.227,43
00,23.819,19.715,65.832,61.728,42
00,23.819,20.512,60.408,57.101,36
00,23.819,20.556,51,47.736,27
00,23.819,21.03,55.534,52.745,31
00,23.819,21.723,49.854,47.758,26
00,23.819,21.852,25.608,23.641,1
00,23.819,23.452,49.912,49.545,26
00,23.819,25.257,24.827,26.265,1
00,23.819,25.8,56.419,58.4,32
00,23.821,19.635,59.789,55.602,35
00,23.821,21.397,51.632,49.208,27
00,23.821,23.619,55,54.797,31
00,23.821,23.717,24.605,24.501,0
00,23.821,23.969,60.454,60.602,36
00,23.821,24.854,54.909,55.945,31
00,23.821,25.695,60.895,62.769,37
00,23.824,19.309,58.687,54.172,34
00,23.824,20.939,58.208,55.323,34
00,23.824,22.024,63.2,61.4,39
00,23.824,23.931,58.383,58.49,34
00,23.824,25.331,50.504,52.01,26
00,23.827,21.397,56.164,53.734,32
00,23.827,21.8,44.841,42.813,21
00,23.827,22.18,82.583,80.936,58
00,23.827,24.432,49.671,50.276,25
00,23.827,29.608,39.068,44.849,15
00,23.83,18.904,64.512,59.586,40
00,23.83,19.079,69.328,64.58,45
00,23.83,19.789,62.315,58.273,38
00,23.83,21.263,50.873,48.306,27
00,23.83,22.027,71.46,69.657,47
00,23.83,22.816,49.687,48.673,25
00,23.83,22.98,57.035,56.186,33
00,23.83,24.082,50.021,50.273,26
00,23.83,24.635,74.378,75.183,50
00,23.83,26.589,63.298,66.057,39
00,23.832,20.723,69.082,65.972,45
00,23.832,21.923,64.487,62.578,40
00,23.832,22.041,47.961,46.169,24
00,23.832,22.164,28.271,26.602,4
00,23.832,22.326,46.123,44.616,22
00,23.832,22.484,27.706,26.358,3
00,23.832,22.643,64.106,62.917,40
00,23.832,23.191,66.712,66.071,42
00,23.832,25.339,50.358,51.865,26
00,23.835,19.649,59.073,54.887,35
00,23.835,19.791,70.419,66.375,46
00,23.835,21.539,53.197,50.901,29
00,23.835,22.701,55.331,54.197,31
00,23.835,23.032,59.438,58.635,35
00,23.835,24.898,73.082,74.145,49
00,23.838,20.153,65.221,61.536,41
00,23.838,20.454,48.876,45.493,25
00,23.838,20.95,69.35,66.463,45
00,23.838,20.989,69.345,66.495,45
00,23.838,21.512,69.871,67.545,46
00,23.838,24.347,25.432,25.942,1
00,23.841,20.326,63.531,60.016,39
00,23.841,20.536,65.879,62.575,42
00,23.841,23.895,59.282,59.336,35
00,23.843,19.123,58.936,54.216,35
00,23.843,19.83,49.254,45.241,25
00,23.843,20.476,66.887,63.52,43
00,23.843,20.572,25.049,21.778,1
00,23.843,21.753,24.043,21.953,0
00,23.843,22.416,60.542,59.117,36
00,23.843,23.353,84.536,84.046,60
00,23.843,23.767,26.939,26.863,3
00,23.843,25.734,53.975,55.865,30
00,23.843,30.432,43.756,50.345,19
00,23.846,21.649,54.641,52.443,30
00,23.846,23.03,53.271,52.457,29
00,23.846,23.427,64.89,64.471,41
00,23.846,23.865,51.613,51.632,27
00,23.846,25.342,59.169,60.665,35
00,23.849,20.882,65.58,62.613,41
00,23.849,20.909,57.15,54.21,33
00,23.849,22.772,52.024,50.95,28
00,23.849,23.742,29.865,29.758,6
00,23.849,23.835,54.049,54.035,30
00,23.849,23.989,56.904,57.041,33
00,23.849,25.717,27.391,29.26,3
00,23.849,27.452,56.972,60.575,33
00,23.852,22.865,59.205,58.219,35
00,23.852,33.254,25.284,34.687,1
00,23.854,18.221,56.956,51.323,33
00,23.854,20.717,50.775,47.638,26
00,23.854,27.791,26.378,30.315,2
00,23.857,18.75,66.167,61.06,42
00,23.857,18.964,76.597,71.704,52
00,23.857,21.567,71.189,68.898,47
00,23.857,22.673,45.49,44.309,21
00,23.86,20.958,65.452,62.55,41
00,23.86,24,48.726,48.868,24
00,23.86,25.526,57.419,59.084,33
00,23.863,22.065,65.561,63.767,41
00,23.863,22.75,46.55,45.438,22
00,23.865,16.863,62.208,55.205,38
00,23.865,19.753,52.068,47.958,28
00,23.865,20.564,54.09,50.789,30
00,23.865,21.205,63.205,60.545,39
00,23.865,22.561,62.972,61.665,39
00,23.865,22.775,45.504,44.413,21
00,23.865,23.312,41.443,40.89,17
00,23.865,24.145,53.901,54.18,30
00,23.865,24.246,68.071,68.454,44
00,23.865,25.03,52.021,53.186,28
00,23.865,25.298,49.249,50.682,25
00,23.868,18.879,50.583,45.594,26
00,23.868,19.802,59.893,55.827,36
00,23.868,20.345,63.35,59.827,39
00,23.868,21.043,32.493,29.668,8
00,23.868,23.241,52.846,52.221,28
00,23.868,23.906,47.109,47.147,23
00,23.871,24.276,55.167,55.572,31
00,23.871,24.605,44.594,45.328,20
00,23.873,21.621,63.783,61.531,39
00,23.873,21.95,71.389,69.465,47
00,23.873,22.726,64.534,63.386,40
00,23.873,24.241,51.38,51.747,27
00,23.873,24.747,61.504,62.378,37
00,23.876,23.545,49.468,49.136,25
00,23.876,24.323,50.057,50.504,26
00,23.879,21.219,67.602,64.942,43
00,23.879,21.898,63.871,61.89,39
00,23.879,22.901,63.465,62.487,39
00,23.882,18.605,73.904,68.624,50
00,23.882,20.717,54.432,51.268,30
00,23.882,22.131,71.194,69.443,47
00,23.882,22.745,58.306,57.169,34
00,23.882,23.076,59.865,59.06,35
00,23.882,24.071,52.323,52.515,28
00,23.882,24.452,55.613,56.183,31
00,23.882,24.912,56.589,57.619,32
00,23.884,19.134,46.016,41.265,22
00,23.884,19.312,56.846,52.271,32
00,23.884,21.03,58.717,55.863,34
00,23.884,21.63,62.627,60.372,38
00,23.884,22.641,57.32,56.076,33
00,23.884,22.843,52.663,51.621,28
00,23.884,23.438,57.479,57.032,33
00,23.884,23.597,60.013,59.726,36
00,23.884,23.668,63.082,62.865,39
00,23.884,24.252,63.378,63.745,39
00,23.884,24.465,49.024,49.605,25
00,23.887,20.01,49.994,46.115,26
00,23.887,20.495,51.504,48.112,27
00,23.887,21.257,46.104,43.473,22
00,23.887,22.145,26.906,25.164,3
00,23.887,28.605,24.769,29.487,0
00,23.89,21.079,89.131,86.32,65
00,23.89,22.791,63.221,62.123,39
00,23.89,23.465,64.128,63.706,40
00,23.89,24.69,46.353,47.153,22
00,23.89,25.58,59.89,61.58,36
00,23.89,27.038,27.753,30.904,3
00,23.89,28.38,49.504,53.997,25
00,23.893,20.065,48.983,45.158,25
00,23.893,20.926,59.142,56.175,35
00,23.893,21.191,63.356,60.654,39
00,23.893,21.769,71.336,69.213,47
00,23.893,22.986,51.843,50.936,27
00,23.893,23.917,49.093,49.117,25
00,23.893,24.232,70.424,70.764,46
00,23.893,24.846,59.676,60.63,35
00,23.893,25.989,55.52,57.616,31
00,23.895,17.345,75.306,68.756,51
00,23.895,19.38,64.361,59.846,40
00,23.895,21.775,59.531,57.41,35
00,23.895,21.83,55.8,53.734,31
00,23.895,23.567,51.997,51.668,28
00,23.895,24.797,53.312,54.213,29
00,23.895,25.498,51.504,53.106,27
00,23.898,21.756,48.936,46.794,25
00,23.898,22.682,54.293,53.076,30
00,23.898,22.854,66.517,65.473,42
00,23.898,22.947,61.397,60.446,37
00,23.898,23.515,48.161,47.78,24
00,23.898,24.835,63.652,64.589,39
00,23.898,25.753,26.145,28,2
00,23.898,28.819,57.972,62.893,34
00,23.901,19.326,45.035,40.46,21
00,23.901,19.852,83.334,79.284,59
00,23.901,21.558,53.767,51.424,29
00,23.901,22.301,61.035,59.435,37
00,23.901,22.419,54.156,52.673,30
00,23.901,23.041,48.882,48.024,24
00,23.904,20.994,64.726,61.816,40
00,23.904,22.397,56.008,54.501,32
00,23.904,30.101,30.879,37.073,6
00,23.906,22.441,51.506,50.041,27
00,23.906,22.476,49.89,48.46,25
00,23.906,22.863,44.186,43.142,20
00,23.909,16.945,60.978,54.013,37
00,23.909,22.161,49.843,48.095,25
00,23.909,22.58,61.978,60.646,38
00,23.909,23.794,47.879,47.764,23
00,23.912,17.243,66.986,60.317,43
00,23.912,20.931,66.961,63.98,43
00,23.912,21.797,51.665,49.55,27
00,23.912,22.336,68.972,67.397,45
00,23.912,22.882,65.876,64.846,41
00,23.912,23.112,55.594,54.794,31
00,23.912,23.243,53.21,52.542,29
00,23.912,24.164,49.665,49.917,25
00,23.912,27.194,63.104,66.386,39
00,23.915,21.098,64.8,61.986,40
00,23.915,21.252,70.068,67.405,46
00,23.915,21.38,58.347,55.813,34
00,23.915,21.775,64.476,62.336,40
00,23.915,22.761,76.569,75.416,52
00,23.915,25.6,57.627,59.312,33
00,23.917,21.983,55.09,53.156,31
00,23.917,23.709,63.084,62.876,39
00,23.917,25.942,63.668,65.693,39
00,23.92,21.391,59.547,57.019,35
00,23.92,22.002,71.183,69.265,47
00,23.92,22.271,58.849,57.2,34
00,23.92,23.909,63.482,63.471,39
00,23.92,27.435,44.813,48.328,20
00,23.923,16.334,62.304,54.715,38
00,23.923,19.641,66.66,62.378,42
00,23.923,21.728,74.778,72.583,50
00,23.923,21.939,62.876,60.893,38
00,23.923,22.509,61.2,59.786,37
00,23.923,22.586,65.156,63.819,41
00,23.923,22.635,51.764,50.476,27
00,23.923,22.649,53.273,52,29
00,23.923,23.375,51.832,51.284,27
00,23.923,24.745,53.706,54.528,29
00,23.923,26.068,57.23,59.375,33
00,23.923,26.991,36.542,39.61,12
00,23.923,27.394,48.693,52.167,24
00,23.926,19.923,52.323,48.32,28
00,23.926,22.084,25.235,23.394,1
00,23.926,23.002,63.534,62.61,39
00,23.926,23.734,47.273,47.082,23
00,23.928,21.471,62.616,60.158,38
00,23.928,21.641,64.076,61.789,40
00,23.928,21.78,57.846,55.698,33
00,23.928,21.791,62.638,60.501,38
00,23.928,23.265,55.994,55.331,32
00,23.928,25.789,64.854,66.715,40
00,23.928,27.805,49.901,53.778,25
00,23.928,27.808,28.997,32.876,5
00,23.931,21.369,68.835,66.273,44
00,23.931,21.619,46.953,44.641,23
00,23.931,22.912,60.687,59.668,36
00,23.931,22.997,64.871,63.939,40
00,23.931,24.347,75.205,75.621,51
00,23.934,21.676,54.589,52.331,30
00,23.934,22.095,56.252,54.413,32
00,23.934,23.175,26.753,25.994,2
00,23.934,23.446,52.709,52.224,28
00,23.934,23.471,64.698,64.235,40
00,23.934,23.515,55.523,55.104,31
00,23.934,24,58.26,58.326,34
00,23.934,24.273,53.978,54.317,30
00,23.934,25.353,67.394,68.813,43
00,23.936,19.287,71.224,66.575,47
00,23.936,20.947,55.419,52.43,31
00,23.936,21,55.194,52.257,31
00,23.936,24.298,67.063,67.424,43
00,23.936,24.786,61.887,62.736,37
00,23.936,26.076,65.567,67.706,41
00,23.936,27.084,26.345,29.493,2
00,23.939,21.115,70.117,67.293,46
00,23.939,22.183,63.498,61.742,39
00,23.939,22.95,61.419,60.43,37
00,23.939,24.021,58.221,58.304,34
00,23.939,25.027,65.972,67.06,42
00,23.942,18.775,61.827,56.66,37
00,23.942,21.926,56.852,54.835,32
00,23.942,24.169,47.876,48.104,23
00,23.942,24.194,49.361,49.616,25
00,23.942,25.854,60.986,62.898,37
00,23.945,18.589,75.605,70.249,51
00,23.945,20.947,73.178,70.18,49
00,23.945,22.49,60.868,59.413,36
00,23.945,22.824,26.978,25.857,3
00,23.945,23.772,62.134,61.961,38
00,23.947,19.375,62.769,58.197,38
00,23.947,22.786,32.591,31.43,8
00,23.947,23.624,57.586,57.263,33
00,23.947,23.827,24.786,24.665,0
00,23.947,25.167,71.863,73.082,47
00,23.947,30.547,50.578,57.178,26
00,23.95,20.695,44.684,41.43,20
00,23.95,23.347,51.895,51.293,27
00,23.953,21.821,56.942,54.81,32
00,23.953,23.065,61.271,60.383,37
00,23.953,23.81,66.358,66.216,42
00,23.953,32.068,26.506,34.624,2
00,23.956,20.131,63.695,59.873,39
00,23.956,20.558,26.695,23.298,2
00,23.956,21.821,66.317,64.183,42
00,23.956,23.635,24.419,24.098,0
00,23.958,18.857,65.454,60.353,41
00,23.958,22.043,64.578,62.665,40
00,23.958,24.808,52.402,53.252,28
00,23.961,17.66,72.484,66.183,48
00,23.961,21.268,61.331,58.638,37
00,23.961,23.52,64.641,64.202,40
00,23.961,23.572,78.071,77.682,54
00,23.961,23.893,59.01,58.942,35
00,23.961,25.652,47.372,49.063,23
00,23.961,27.027,60.602,63.668,36
00,23.964,17.978,61.602,55.616,37
00,23.964,21.652,53.26,50.947,29
00,23.964,21.734,60.684,58.454,36
00,23.964,21.887,43.542,41.465,19
00,23.964,23.145,63.753,62.934,39
00,23.964,23.375,65.791,65.202,41
00,23.964,25.032,59.304,60.372,35
00,23.967,21.202,63.846,61.082,39
00,23.967,21.638,67.397,65.068,43
00,23.967,23.2,50.991,50.224,27
00,23.967,23.295,49.093,48.421,25
00,23.967,23.331,54.063,53.427,30
00,23.967,23.586,48.564,48.186,24
00,23.969,20.621,45.619,42.271,21
00,23.969,22.531,48.597,47.158,24
00,23.969,22.89,59.506,58.427,35
00,23.969,23.235,30.101,29.367,6
00,23.969,24.095,59.112,59.238,35
00,23.969,24.747,55.652,56.43,31
00,23.969,25.679,61.61,63.32,37
00,23.969,27.715,44.649,48.394,20
00,23.969,30.602,28.126,34.758,4
00,23.969,32.23,61.893,70.153,37
00,23.972,14.846,69.52,60.394,45
00,23.972,21.367,71.564,68.958,47
00,23.972,22.161,63.468,61.657,39
00,23.975,18.257,46.38,40.663,22
00,23.975,18.786,24.698,19.509,0
00,23.975,20.673,54.164,50.863,30
00,23.975,23.501,53.772,53.298,29
00,23.975,23.687,49.389,49.101,25
00,23.975,30.147,49.635,55.808,25
00,23.978,20.32,56.063,52.405,32
00,23.978,23.115,62.517,61.654,38
00,23.978,23.4,51.397,50.819,27
00,23.978,25.487,65.986,67.495,42
00,23.98,18.438,62.895,57.353,38
00,23.98,19.249,62.621,57.89,38
00,23.98,21.569,51.498,49.087,27
00,23.98,22.293,59.416,57.728,35
